text,Label
lu ka chim,0.0
Trọng tài ăn tiền hối lộ rồi,2.0
"Bàn thứ 3, nó là hệ quả tất yếu từ việc croatia phải dâng lên tìm kiếm bàn gỡ.",0.0
Qua mình có cảm nhận là 2 trận pháp và bồ điều về xỉu.và có 1 trận phải đá 11m.cảm nhận hoàn toàn đúng,0.0
Cả 2 doi đều rất hay chúc mừng tho nhí kỳ,1.0
"Ronaldo đã rất khôn ngoan khi chuyền *quả bóng"" cho Bruno Fernandes.",1.0
"5:00 bán độ r, làm bộ diễn tiết đồ",2.0
má trọg tài nhìn bén zay,1.0
Có qh thì chuyển qua vtv2. K có thì qua tv360,0.0
7 tạ nó khôn vãi biết thả con tép bắt  con tôm ko kiến tạo sau này đói bóng mốc mồm nữa đúng là cáo già có khác,1.0
"Vẫn k tin đc Yamal mới 16 tuổi , thế giới này điên mẹ nó r",0.0
Zlensky đã xem,0.0
Mùa này nhiều đội bóng chơi phòng ngự hay quá ....,1.0
quá hay,1.0
"Rồi kết quả tỉ số nhiêu, cái quan trọng nhất thì không biết",0.0
"Nghe BBC bình luận nó từ tốn có kiến thức bao nhiêu, nghe cái đám BLV VN bực mình bấy nhiêu. Chỉ biết gào rú ""VÀOOOOOOOOOOOOOOOOOOO"" với mấy câu bình luận rẻ tiền.",2.0
Trận này pháp đá lỡ thật,2.0
Griezman đá như  Lukaku nhập vong thế nhĩ. Chán vl.,2.0
Hunggary cứu tôi phút bù giờ cuối cùng,0.0
Đ như bán độ.,2.0
"Lukaku đen còn hơn lọ trích,lọ nồi",2.0
"13:00, Lukaku đã sút rất đẹp từ đường tạt. Đúng ra Doku có thể tạt được những pha như thế nhưng cách cậu ta cầm bóng thì khéo nhưng khi tung đường chuyền thường đồng đội rất khó đoán, toàn chệch nhịp di chuyển của đồng đội.",2.0
thắng thế méo nào dc Tây ban nha 🇪🇸,2.0
"BLV k có tí cảm xúc gì luôn , hay là do tôi trẻ nên tôi không thích phong cách bình luận này ?",2.0
Ko phải fan cr7 hay m10. Nhưng xem Ronaldo cảm xúc thật sự,1.0
"Trận này Slovak đá quá thoáng, Ukr tận dụng cơ hội kém mà vẫn thắng",2.0
.đôi mạnh càng lúc càng xuống cấp,2.0
Sao đội nga ko đc đá nhỉ,0.0
Hy vọng EURO năm nay CHÂU Á sẽ có ứng viên lọt vào tới 4 đội mạnh nhất . Hahaha,0.0
tuyển Pháp đúng kiểu thùng rỗng kêu to,2.0
"A7 chịu buông bỏ cái tôi lớn, vì tập thể, vì chiến thắng chung. A7 đã thực sự trưởng thành rồi mọi người ạ.",1.0
Italya vẫn như hồi nào.muốn italya vẫn tiếp tục tranh nhất nhì ba tư và tạo bất ngờ nhiều hơn nữa ,0.0
girud chân sút vĩ đại nhất nước pháp???,1.0
Xứng tầm trận cầu của 2 đội bóng lớn. Tuyến giữa Tây Ban Nha đá quá tốt. Chúc mừng đội bóng xứ đấu bò đã có vé đi tiếp sớm ,1.0
"SIUUU GOAT SUPERMAN CR7 , THAT CAM SUC  ",1.0
Vòng cuối sẽ rất khó lường và hấp dẫn ,1.0
"Tv360 có ông blv nào cứ đọc sai tên cầu thủ miết nghe khó chịu thật, nên qua vtv mà học hỏi thêm chứ trận nào cũng đọc sai bét nhè tên cầu thủ",2.0
Su,0.0
"Đung la đăng câp cua môt đang anh,đôi vơi anh 7 không con thiêu cai gi nưa,nhưng phai khâm phuc cach chơi bong cua anh,lam cho đông đôi va cac đang em yêu quy anh hơn,ngươi hâm mô thi khoi noi rôi.Nhưng trên thê giơi nây nêu Anh 7 va anh 9 messi treo giây thi không biêt trên đơi nây co con môt căp,thương đê tao ra như vây nưa không,,theo minh nghi chăt la kho lăm.messi la 6 qua bong vang,con anh 7 nha ta năm qua bong vang,con đôi giay  vang la hai ngươi nây minh không biêt la bao nhiêu luôn,nhiêu lăm.Môt ngươi la nhân tai bâm sinh con môt ngươi thi đi lên tư nghi lưc phi thương.Noi chung la minh ai mô hêt ca hai.Nhưng hơi nê anh7 môt chut vi anh bay đa nô lưc vương lên đê sanh ngang băng vơi anh 9.Con nê anh9 ơ chô chung thuy vơi môi tinh đâu,cho du ban thân la siêu sao sô 1thê giơi nhưng anh9 it co si candan vơi bô bich gai gu.nên anh 9 vân la sô 1,con sô 2 la anh 7 nha minh rôi",1.0
Đội hình Hà Lan Toàn các cầu thủ đá cho đội Indonexia,0.0
chúc mừng đan mạch vào vòng sau.Serbia xứng đáng loại.kkkkkkkkkkkkkkkkk,1.0
"Có lý gì ma co lý, maignan k voi toi, dumfries có can trở gi?",0.0
Blv K+ hải thanh,0.0
dù là fan của Messi,0.0
Ronaldo: 0 lần ,0.0
Alô...Vòng 3 đang rất ảo con bà chảo Aem cẩn thận củi lửa nha ,0.0
Cố máy xe tăng Đức đã trở lại ngày xưa ,1.0
Nếu trong đội Bỉ có thêm Mac gai nữa thì thôi rồi.,0.0
Croat đen quá hai trận liên tiếp bị gỡ phút bù giờ. Rồi đau hợn trận này phút 98,2.0
Xem đá Euro mà cứ nghĩ đang xem phim về bóng đá,0.0
ấn like vì blv,1.0
Fan m10 vs cr7 cứ cãi nhau ngày này qua năm nọ k chán nhỉ ,0.0
Cr7  mua độ hậu vệ thổ nhĩ kì,2.0
Áo đấu của tuyển Anh vs Đức năm nào cũng đẹp,1.0
Palmer vào giải toả đôi chân cho tuyển Anh hơn. Vậy mà cửa nam k baoh tin dùng những cầu thủ trẻ ít exp quốc tế.,0.0
Thằng ác nôn,2.0
Mo ríc giữ à. Quả bóng vàng xàm xí đú,2.0
Bàn 2-1 kinh điển thật,1.0
Đá thế này thì khả năng Serbia qua vòng bảng cao,0.0
Đêm qua lại ối thằng về chầu ông bà ông vải,0.0
Mục tiêu hlv tbn đặt ra là vào vòng tứ kết … đã hoàn thành  trận đức và tbn rất đáng xem …. Musiala vs yamal ai sẽ đưa đội tuyển đi tiếp đây …,1.0
Chẳng qua “ngài” giải nghệ rồi thôi,0.0
hay,1.0
Ko sớm thì bị loại ! Rời rạc quá,2.0
Đa như này gặp VN cũng thua luôn,2.0
Chuyền thì vừa có bàn vừa dc tiếng thơm tội gì k chuyền,0.0
Thấy mọi người khen chú Huy nhiều. Nhưng công bằng mà nói giọng chú hơi khó nghe và dính chữ nhiều,2.0
Scotland bị mất quả pen thật đáng tiếc,0.0
rodri nó non,2.0
Kịch bản năm 2010 chung kết Tây Ban Nha vs Hà Lan lặp lại rồi,0.0
Mp3 như thằng linh ja rùa ,2.0
Nhìn hàng công chóng mặt hoa mắt rồi. Đá cống hiến chút đi  dù sao cũng đâu có cúp  lo gì ,0.0
"Khi xem trận đấu ra quân đầu tiên của những đội bóng được đánh giá là ứng cử viên hàng đầu mà thấy họ chơi chệch choạc thì cũng đừng vội đánh giá, vì với bóng đá đương đại bây giờ hành trình của các nhà vô địch thường ko hề dễ dàng lúc đầu, nhưng về sau sẽ càng đá càng hay. Biết đâu Anh vs Pháp lại gặp nhau trong trận chung kết giống như trận bán kết ở WC 2022 thì sao ? :v",0.0
Để ninja rùa làm đội trưởng nhọc nhằn là đúng,0.0
Toàn sao mà đá chán quá,2.0
Tam sư là cái gì,0.0
quá là hay,1.0
một trận đấu rất hay của costa và bồ đào nha,1.0
Chết hụt dễ vô địch lắm,0.0
Anh Ku ẵm chắc danh hiệu vua phá lưới Var rồi....,1.0
Blv chán zữ. Ko hơn j fpt lay,2.0
Anh nó đá vậy anh em đi bụi hết kk,0.0
Tbn vô địch năm nay,1.0
Thủ môn bắt đẳng cấp thất. Chúc mừng A7 và tuyển Bồ Đào Nha.,1.0
BLV nhẹ nhàng quá,1.0
Hậu vệ cánh kèm Doku chắc tối về ngủ mơ cmnl,0.0
"2 ban Bước 1 đỉnh cao,",1.0
Chiến thắng nhờ trọng tài bàn thắng đan mạch bị tước còn bàn đến chưa chạm tay,0.0
modric perfect dab gohan,0.0
Cái mõ bl ồn ghê,2.0
90% anh em ra đảo,0.0
Bình luận chưa cháy,2.0
Mấy ông già quá tuổi rồi đá đấm gì nữa,2.0
3 Quả Bóng Vàng,1.0
"T thấy bvl Anh Quân cũng rất khó hiểu khi anh bl ở cup C1 có thể nói là rất hay, cảm xúc nhưng khi anh bl ở Eurro này lại rất khó hiểu, có thể nói là k hay. Tình huống C7 kiến tạo cho Brru No là bt mà anh cứ nói quá lên",2.0
Khéo Đức lại vào chung kết đấy ,1.0
Trânj bịp nhất euro,2.0
Ý năm nay đá Euro k có Insigne nhỉ,0.0
"Tôi rất thích ITALIA, nhưng EURO năm nay ITALIA không vô địch được đâu.",1.0
Lol kai gỗ thôi rồi ,2.0
Đợt này Ý ko gọi Marco Verratti nhỉ ? Không biết do chấn thương hay phong độ nữa,0.0
A đá hay cr7 nhưng thủ môn quá dư,1.0
Sao lại đọc là ru zi a được nó k đúng,0.0
Năm nay tôi dự đoán Tây Ban Nha sẽ nâng cúp,0.0
"Hãy tận hưởng từng giây phút của anh 7 và M10 từng giây phut mà họ còn đc ra sân,thay vì ngồi đó so sánh chửi bới để thể hiện thêm trình của bạn k bằng 1 xíu nhỏ của họ mà đi so sánh ",1.0
"Mấy quả này mà là anh 7, chắc bị nói chết mẹ ",0.0
Trọng tài ko thổi quả pen cho Scotland,0.0
Phát động tấn công từ sân nhà bởi các trung vệ làm hàng thủ Đan mạch toàn bất ngờ!,1.0
"làm kèo rồi, trọng tài bị áp lực từ nhà cái r",2.0
Nhưng mà có nhận bóng đâu....,0.0
Từ khi palmer với maino vào những đợt tấn công khác hẳn mà ông cửa nam ko nhìn ra nhỉ,0.0
Quan trọng cuối cùng là kết quả,0.0
Trận hay nhất vòng 1 :) ai nhìn đội thì chắc nghĩ 2 con ga đá nhau :) thật ra đôi công hay Vl :) 2 đội vừa kĩ thuật vua tấn công nhanh đo ngại ai :)) xem sướng mắt Vl :) groagia có số 6 với 22 ok :) mong groagria voi thổ đều vào,1.0
Chung kết sớm đức tbn,0.0
Vieod hơi mờ,2.0
Chúc mọi người 1 ngày mới vui vẻ,0.0
Thổ Nhĩ Kỳ đá hay lắm,1.0
Xui vì gặp tbn quá sớm,0.0
Tôi ko vui khi thấy bìmh luận viên bình luận về hà lan là quá chán,2.0
Đang chửi thằng em chuyền linh tinh thì phải ăn mừng,0.0
39T đá vậy nhiều oog còn chê :)) chịu. nhìn di chuyển chạm bóng còn mượt mà,1.0
"3:37 siêu tiền đạo, imposter :v",1.0
2 đội thi đấu như 1 trận chung kết siêu kinh điển vậy,1.0
"Đánh đầu đập đất luôn rất khó phán đoán nhưng thủ môn này vẫn phản xạ kịp. Ông nào đi đá bóng mà làm thủ môn rồi sẽ biết mấy trái đập đất khó bắt như nào. Thủ môn Thổ cứu quả cuối quá đỉnh,",1.0
Thực sự tôi ko lo về hàng công nhưng hàng thủ đội Anh thì quá nhiều vấn đề .,2.0
"Mudryk lấy cái gì mà đc mặc áo số 10 nhỉ, nó đá tù túng vô hại vkl",2.0
"1 fan Đức như t đang thực sự cảm thấy lo lắng khi thấy TBN đá cháy ntn. Vì thực sự rất muốn được thấy Kroos, Musiala và Wirtz đá tiếp :)))",1.0
Hay lắm gruzia  húp trọn trận này quá ngọt ,1.0
Phút 87 88 tại sao bernador silva ko chuyền sớm luôn cho cr7 . Rõ ràng cr7 đứng ko ai kèm,0.0
Bàn đầu tiên may ai đó còn vấp để Silva được dứt điểm thành bàn. cắn thôi nào ,0.0
BLV vải,0.0
"Pháp vẫn mạnh vẫn khả năng cao vô địch , những phút cuối balan đá thăng hoa 1 chút thôi, cầu thủ pháp đá vẫn mạnh vẫn hay ạ , chỉ là thiếu 1 chut may man thôi",1.0
"Crotia toàn là cầu thủ già quá nên đổi mới cầu thủ trẻ vào để thay đổi lối chơi già dơ đi , như thế mới tiến bộ , chẳng hạn như Tây ban nha toàn là cầu thủ trẻ",2.0
Anh Rùa đá bay mọi thứ ln rồi . Cứ giữ vững phong độ  sang Real dự bị ,2.0
BLV cháy thật,1.0
a7 chạy chỗ rất tốt,2.0
hàng công vô duyên ? trong khi cả team nó thủ ở nhà suốt 45p .,0.0
Hà lan ăn 1 0 thì ae đi đảo ở hết . trong đó có tôi.,0.0
Kukuku,1.0
Thỗ Nhĩ Kì năm nay đáng xem,1.0
he thong phong ngu thieu anh truong thu ko chac nhu hoi xua,2.0
tran nay a7 choi rat dong doi ko ghi ban nhung pha kien tao cho dan e ghi ban tren ca tuyet voi hay wa a7 oi,1.0
"Một thằng hậu vệ Scotland ko thèm cản phá lượng, trận cầu bán độ quá lộ từ trọng tài cho đến cầu thủ. Chẳng có lý do gì để bù giờ 10 phút cả",2.0
"bình luận viên gì mà nói như ru ngủ,chẳng có 1 tí nhiệt huyết nào mới nghề bình luận,ghi bàn hay các pha bóng nguy hiểm còn chả thèm tạo không khí cho ng xem,đọc tên cầu thủ rồi  bàn thắng đã đến,nhạt đến thế là cùng",2.0
"Chiến thắng có chút khó khăn nhưng như vậy là đủ, Azzurri vẫn cho thấy bản lĩnh của ông lớn, của nhà đương kim vô địch ",1.0
Pháp bao giờ bỏ Germany đi mới vô địch,0.0
Bò ba bê đá thế này mà đòi giành bóng vàng sao nổi,2.0
kinh điển j  nhìn nhà vua đá tiêu cực quá,2.0
Hungary khá xui :))).,2.0
"bình luận quá chán, không có chuyên môn. Nên thay người bình luận",2.0
Nhìn đội hình tuyển Anh khét thật,1.0
tụi này ko bt đánh đầu,2.0
Mang Nhật Bản đến đây :v,0.0
"Bồ win 2 trận rồi, nó xác định vào vòng trong rồi, trận thủ tục này nó tung đội hình 2 dự bị ko thèm đá, nhưng mà bồ chắc cũng ko đi xa đc lối đá tù túng như mọi năm, năm nay chủ nhà đức mạnh, khả năng đức sẽ vô địch rất cao, trừ khi có yếu tố bất ngờ ",1.0
Bịp vãi.năm này châu âu thiếu tiền chủ tịch BĐ làm nhà cái,2.0
"Qua được vòng bảng là quá tốt với tuyển Anh rồi, cứ đà này muốn vô địch còn khó hơn lên trời.",0.0
"Phong cách a huy bao nhiêu năm vẫn vậy mình thấy cũng vẫn ổn mà các bạn chê nhỉ ,mình sợ nhất là ông biên cương với Đức cường",1.0
Doi áo 🇦🇹 da hay ong rakpranik hợp với dt áo 🇦🇹 zabirtro da ,0.0
Liệt vị rồi mà,0.0
Bồ trận này lép vế hẳn,2.0
Geogia đá rất hay. 1 trận đấu đầy cảm xúc.,1.0
Sớm muộn Đức cũng loại thôi,2.0
Xem hoài k thấy lại pha va chạm :))),0.0
"TBN quá khác biệt so với phần còn lại,hay cả lối chơi và bình luận viên",1.0
Blv tv360 nghe không hay cho lắm,2.0
Thủ Môn ý gánh còng lưng,0.0
Tôi tò mò xem bóng đá và biết đến các clb đội tuyển các thứ là vì Cr7 ( một niềm cảm hứng )  và sau này vẫn sẽ xem chỉ là khi Cr7 giải nghệ cảm giác xem bóng đá của tôi thật sự trống trải và thiếu vắng .,1.0
Ước gì mùa Euro này BĐN lên ngôi,0.0
"highlight quá dài, mấy tình huống chả đâu vào đâu cũng highlight :)) bạn dựng phim mới lần đầu làm à, và không có ai review trước khi đăng youtube à?",2.0
Lukakuden  xem mà vừa cay vừa cười đau cả bụng cổ động Bỉ chắc tim nhảy ra ngoài luôn,0.0
Hôm qua tôi đoán đức thắng 4 bàn ko gỡ,0.0
Griezmann nó đá như kek vậy mà cho đeo băng đội trưởng :)),2.0
Cứ ăn kèo với nổ tài là dc khen ngay ấy mà,0.0
Là như cha chết,2.0
Trận này quá hay,1.0
yamal quá hay,1.0
Không ngạc nhiên khi tbn vô địch ,1.0
Đức chết hụt,0.0
"BLV hơi quá lời, khi nào Gruzia loại TBN khỏi vòng 1/8 thì mới là đại địa chấn. Ghi bàn trước không có nghĩa là sẽ thắng",0.0
8:40 nhạc FIFA Online 4,0.0
BLV nghe hay hơn hẳn,0.0
Slovakia hãy cảm tạ luconcu,0.0
"Ko hiu tại sao bỉ vẫn để ku ka hài đá nhỉ,ko còn t đ nữa hả",2.0
Xem thì xem không xem ra ngoài chê cái gì,0.0
ĐỪNG XEM THƯỜNG ĐỘI Ý,1.0
Mấy đội bóng lớn da buồn ngủ lắm..tối nay a7 tui da coi moi sướng nè haha,1.0
TBN đá hay hơn . Họ thắng 1 bàn là ít.,1.0
Cho thằng hậu vệ nghỉ đi,2.0
Đan mạnh hôm qua lại đưa ae đi xa bờ r ,0.0
Chứ bỉ đá hay mà ae,1.0
Tui đây,0.0
Blv chán quá,2.0
Đội anh chỉ là cái tên,0.0
"bóng đá thời nay là môn thể thao cảm xúc, cần những BLV cảm xúc để tô điểm thêm cái hay và cảm xúc của nó.",0.0
Càng xem càng thấy nhà cái châu âu kinh thật,0.0
Đá thế này thì chết mấy thằng cờ bạc à ,0.0
"Mấy đội bóng lớn đá Euro chán thật, xem mấy đội trung bình đá còn nhiệt và nhuyễn hơn",2.0
"t xem mà t ná thở hồi hộp luôn mà, đau tim thực sự",0.0
Euro xem đội mạnh như anh như bồ ý thì xem quá chán.dc mỗi thổ đá hay.từ vòng bảng thổ đá rất cống hiến.thế này mới gọi là đá bóng.thổ ko phải mạnh nhất nhưng cứ đá thế này thì nếu dc cúp thì cũng thuyết phục thôi,2.0
Trên đời này không có tiền đạo nào ngủ như luconcu,2.0
áo làn gió mới euro,1.0
Giọng này chắc là của blv ngọc bách vcbt,0.0
Trận cầu qá củm xúc,1.0
Trận trước thắng thì trận này hoà đỡ khổ,0.0
khai mạc nhạt quá,2.0
Hai,0.0
Có kênh nào thuật lại trận này không anh em xem hai lai mà thích thật sự,1.0
Lukaku đen như màu da amh ấy,2.0
"nhưg a chọn chuyền cho đồg đội, qả là rất hay,a chơi rất đồg đội",1.0
"Thầy ông nội k phế, MU phế ",2.0
p,0.0
Nên đổi blv,2.0
Còn giải đông nam á.. làm thấy kinh khủng mà chất lượng ...,1.0
"Thiếu Mắc Hài, xem đá cứ sao sao ",0.0
Chúc mừng Gruzia ,1.0
Ku và var sẽ là mối thù truyền kiếp,0.0
Dù fan ronandinho nhưng vẫn mong séc vô dich.,0.0
